LocalTime;T;Po;P;Pa;U;DD
28.06.2014 17:00;18.4;757.9;759.8;-0.8;59;Ветер
28.06.2014 14:00;22.8;758.7;760.6;-1.6;46;Ветер
28.06.2014 11:00;19.6;760.3;762.2;-1.2;52;Ветер
28.06.2014 08:00;12.6;761.5;763.5;-0.6;70;Ветер
28.06.2014 05:00;5.1;762.1;764.2;-0.6;95;Штиль
28.06.2014 02:00;6;762.7;764.7;-0.2;94;Штиль
27.06.2014 23:00;8;762.9;764.9;0.2;90;Штиль
27.06.2014 20:00;14.3;762.7;764.6;0.1;55;Ветер
27.06.2014 17:00;16.6;762.6;764.5;0.3;45;Ветер
27.06.2014 14:00;16.7;762.3;764.2;0.2;48;Ветер
27.06.2014 11:00;16.1;762.1;764;0.5;51;Ветер
27.06.2014 08:00;13.7;761.6;763.6;0.7;63;Ветер
27.06.2014 05:00;8.5;760.9;762.9;0.3;96;Штиль
27.06.2014 02:00;8.9;760.6;762.6;0;94;Штиль
26.06.2014 23:00;8.7;760.6;762.5;0;93;Штиль
26.06.2014 20:00;13.1;760.6;762.5;0.1;72;Ветер
26.06.2014 17:00;13.6;760.5;762.4;0.2;64;Ветер
26.06.2014 14:00;15;760.3;762.2;0.6;60;Ветер
26.06.2014 11:00;14.4;759.7;761.7;0.5;60;Ветер
26.06.2014 08:00;13.1;759.2;761.2;0.6;65;Ветер
26.06.2014 05:00;8.2;758.6;760.6;0.6;85;Ветер
26.06.2014 02:00;9.9;758;760;-0.1;87;Ветер
25.06.2014 23:00;10.2;758.1;760;0.4;82;Ветер
25.06.2014 20:00;13.1;757.7;759.7;-0.2;72;Ветер
25.06.2014 17:00;14.9;757.9;759.8;0.2;70;Ветер
25.06.2014 14:00;16.5;757.7;759.7;0.1;62;Ветер
25.06.2014 11:00;14.7;757.6;759.6;-0.1;80;Ветер
25.06.2014 08:00;12.9;757.7;759.7;0.1;83;Ветер
25.06.2014 05:00;11.3;757.6;759.5;-0.2;88;Ветер
25.06.2014 02:00;9.5;757.8;759.8;-0.1;92;Ветер
24.06.2014 23:00;9.7;757.9;759.9;0;88;Ветер
24.06.2014 20:00;13.2;757.9;760;0.2;68;Ветер
24.06.2014 17:00;13.9;757.7;759.7;0.4;63;Ветер
24.06.2014 14:00;14.9;757.3;759.2;0.4;58;Ветер
24.06.2014 11:00;13.5;756.9;758.8;0.5;83;Ветер
24.06.2014 08:00;12.6;756.4;758.3;0.1;82;Ветер
24.06.2014 05:00;8.9;756.3;758.2;-0.5;94;Штиль
24.06.2014 02:00;10.4;756.8;758.8;-0.8;84;Ветер
23.06.2014 23:00;9.9;757.6;759.6;-0.5;88;Ветер
23.06.2014 20:00;12.1;758.1;760;-0.9;89;Ветер
23.06.2014 17:00;10.9;759;760.9;0.8;86;Ветер
23.06.2014 14:00;16.5;758.2;760;0.6;49;Ветер
23.06.2014 11:00;16.8;757.6;759.5;0.5;55;Ветер
23.06.2014 08:00;14.8;757.1;759.1;0.4;71;Ветер
23.06.2014 05:00;10;756.7;758.7;0;90;Ветер
23.06.2014 02:00;11.3;756.7;758.7;-0.4;85;Ветер
22.06.2014 23:00;12.9;757.1;759.1;0.3;75;Ветер
22.06.2014 20:00;14.9;756.8;758.8;0.7;50;Ветер
22.06.2014 17:00;16.1;756.1;758.1;0.6;49;Ветер
22.06.2014 14:00;17.1;755.5;757.4;0.6;43;Ветер
22.06.2014 11:00;16;754.9;756.8;1.5;50;Ветер
22.06.2014 08:00;12.9;753.4;755.4;1.2;67;Ветер
22.06.2014 05:00;10.5;752.2;754.1;0.4;84;Ветер
22.06.2014 02:00;11.1;751.8;753.7;-1.2;95;Ветер
21.06.2014 23:00;11.2;753;754.9;-0.8;95;Ветер
21.06.2014 20:00;14.5;753.8;755.7;-0.2;72;Ветер
21.06.2014 17:00;17.1;754;756;0.1;47;Ветер
21.06.2014 14:00;16.7;753.9;755.8;-0.2;60;Ветер
21.06.2014 11:00;13.5;754.1;756.1;-0.1;84;Ветер
21.06.2014 08:00;10.7;754.2;756.1;-0.4;88;Ветер
21.06.2014 05:00;10;754.6;756.5;-0.6;86;Ветер
21.06.2014 02:00;11.2;755.2;757.2;0;83;Штиль
20.06.2014 23:00;11.8;755.2;757.2;0.6;91;Ветер
20.06.2014 20:00;13.1;754.6;756.5;0.9;72;Ветер
20.06.2014 17:00;14.1;753.7;755.5;0.9;74;Ветер
20.06.2014 14:00;14.7;752.8;754.7;1.6;67;Ветер
20.06.2014 11:00;11.9;751.2;753.1;2.2;81;Ветер
20.06.2014 08:00;12.5;749;750.9;-0.2;93;Ветер
20.06.2014 05:00;11.9;749.2;751.1;-0.6;92;Ветер
20.06.2014 02:00;12.4;749.8;751.7;-1.2;92;Ветер
19.06.2014 23:00;12.9;751;752.8;-0.6;92;Ветер
19.06.2014 20:00;13.5;751.6;753.6;-0.5;92;Ветер
19.06.2014 17:00;19.7;752.1;754;-0.8;52;Ветер
19.06.2014 14:00;21.4;752.9;754.9;-1.5;54;Ветер
19.06.2014 11:00;19.2;754.4;756.3;-0.8;65;Ветер
19.06.2014 08:00;17.1;755.2;757.1;-1.1;70;Ветер
19.06.2014 05:00;11.7;756.3;758.2;-1.1;82;Ветер
19.06.2014 02:00;11.6;757.4;759.4;-1.1;91;Ветер
18.06.2014 23:00;13.1;758.5;760.5;-0.4;90;Штиль
18.06.2014 20:00;17;758.9;760.9;-0.2;67;Ветер
18.06.2014 17:00;20.4;759.1;761;-0.5;45;Ветер
18.06.2014 14:00;21.2;759.6;761.5;-0.4;43;Ветер
18.06.2014 11:00;19.6;760;761.9;0;54;Ветер
18.06.2014 08:00;14.3;760;762;-0.2;71;Ветер
18.06.2014 05:00;9.2;760.2;762.1;-0.8;83;Ветер
18.06.2014 02:00;8.7;761;763;-0.3;86;Штиль
17.06.2014 23:00;8.5;761.3;763.3;-0.2;89;Штиль
17.06.2014 20:00;12.7;761.5;763.5;0;59;Ветер
17.06.2014 17:00;14.4;761.5;763.4;-0.1;65;Ветер
17.06.2014 14:00;19.2;761.6;763.6;-0.8;31;Ветер
17.06.2014 11:00;15.5;762.4;764.3;0.2;44;Ветер
17.06.2014 08:00;13.1;762.2;764.2;0.4;50;Ветер
17.06.2014 05:00;8.6;761.8;763.8;0.4;73;Ветер
17.06.2014 02:00;11;761.4;763.3;0.7;80;Ветер
16.06.2014 23:00;12.4;760.7;762.7;0.8;89;Ветер
16.06.2014 20:00;14.8;759.9;761.8;0.3;74;Ветер
16.06.2014 17:00;19;759.6;761.5;-0.4;44;Ветер
16.06.2014 14:00;19.8;760;762;-0.5;44;Ветер
16.06.2014 11:00;18.8;760.5;762.4;-0.7;52;Ветер
16.06.2014 08:00;14.8;761.2;763.1;-0.3;72;Ветер
16.06.2014 05:00;8.3;761.5;763.5;-0.6;96;Штиль
16.06.2014 02:00;9.5;762.1;764.2;-0.3;94;Ветер
15.06.2014 23:00;10.5;762.4;764.3;0.5;88;Ветер
15.06.2014 20:00;13.5;761.9;763.9;0;58;Ветер
15.06.2014 17:00;15;761.9;763.9;0.1;56;Ветер
15.06.2014 14:00;15;761.8;763.7;0.6;65;Ветер
15.06.2014 11:00;12.7;761.2;763.1;0.9;81;Ветер
15.06.2014 08:00;12;760.3;762.2;0.9;88;Ветер
15.06.2014 05:00;11.4;759.4;761.4;0.7;88;Ветер
15.06.2014 02:00;11.3;758.7;760.7;0.4;88;Ветер
14.06.2014 23:00;11.2;758.3;760.3;1.1;88;Ветер
14.06.2014 20:00;11.4;757.2;759.1;0.8;90;Ветер
14.06.2014 17:00;11.7;756.4;758.3;0.9;92;Ветер
14.06.2014 14:00;11.7;755.5;757.5;0.3;91;Ветер
14.06.2014 11:00;11.1;755.2;757.1;0.9;90;Ветер
14.06.2014 08:00;12.3;754.3;756.2;0.1;75;Ветер
14.06.2014 05:00;11.5;754.2;756.2;0.2;78;Ветер
14.06.2014 02:00;13.4;754;755.9;0.3;83;Ветер
13.06.2014 23:00;13.3;753.7;755.7;0.3;91;Ветер
13.06.2014 20:00;15.7;753.4;755.4;-0.8;74;Ветер
13.06.2014 17:00;16.4;754.2;756.1;0;71;Ветер
13.06.2014 14:00;16.4;754.2;756.1;-1.3;71;Ветер
13.06.2014 11:00;17.9;755.5;757.4;-0.5;60;Ветер
13.06.2014 08:00;16.1;756;757.9;-1;72;Ветер
13.06.2014 05:00;14.2;757;758.9;-1.3;80;Ветер
13.06.2014 02:00;14.3;758.3;760.3;-1.4;79;Ветер
12.06.2014 23:00;14.2;759.7;761.7;-1.1;83;Ветер
12.06.2014 20:00;16.8;760.8;762.7;-1.1;70;Ветер
12.06.2014 17:00;17.9;761.9;763.8;0;64;Ветер
12.06.2014 14:00;20.2;761.9;763.9;0.2;66;Ветер
12.06.2014 11:00;19.3;761.7;763.6;-0.2;61;Ветер
12.06.2014 08:00;17.4;761.9;763.9;-0.4;74;Ветер
12.06.2014 05:00;13.9;762.3;764.2;-1;92;Штиль
12.06.2014 02:00;12.3;763.3;765.3;-0.6;95;Штиль
11.06.2014 23:00;12.7;763.9;765.9;-0.5;94;Ветер
11.06.2014 20:00;16.7;764.4;766.3;-0.5;78;Ветер
11.06.2014 17:00;21.1;764.9;766.9;-0.2;58;Ветер
11.06.2014 14:00;20.9;765.1;767.1;-0.4;62;Ветер
11.06.2014 11:00;19.2;765.5;767.5;0.1;66;Ветер
11.06.2014 08:00;15.1;765.4;767.3;0.6;83;Ветер
11.06.2014 05:00;13.2;764.8;766.8;0.1;93;Ветер
11.06.2014 02:00;13.9;764.7;766.6;0.5;91;Ветер
10.06.2014 23:00;15.2;764.2;766.2;0.6;84;Ветер
10.06.2014 20:00;19.5;763.6;765.6;0.2;59;Ветер
10.06.2014 17:00;23.1;763.4;765.3;-0.2;51;Ветер
10.06.2014 14:00;25.4;763.6;765.4;-0.1;47;Ветер
10.06.2014 11:00;24.5;763.7;765.6;0.5;56;Ветер
10.06.2014 08:00;19.5;763.2;765.1;0.3;70;Ветер
10.06.2014 05:00;14.7;762.9;764.8;0.1;87;Ветер
10.06.2014 02:00;12.5;762.8;764.8;-0.2;93;Ветер
09.06.2014 23:00;16.4;763;765;0.9;75;Ветер
09.06.2014 20:00;22;762.1;764;-0.1;67;Ветер
09.06.2014 17:00;26.1;762.2;762.2;0;52;Ветер
09.06.2014 14:00;25.7;762.2;764.1;-0.5;55;Ветер
09.06.2014 11:00;22.9;762.7;764.5;-0.6;67;Ветер
09.06.2014 08:00;15.2;763.3;765.3;0;88;Штиль
09.06.2014 05:00;11.6;763.3;765.2;-0.3;92;Штиль
09.06.2014 02:00;11.2;763.6;765.5;-0.2;91;Штиль
08.06.2014 23:00;13;763.8;765.7;0.2;82;Штиль
08.06.2014 20:00;19.5;763.6;765.5;-0.2;56;Ветер
08.06.2014 17:00;22.4;763.8;765.7;0.2;51;Ветер
08.06.2014 14:00;22.8;763.6;765.5;0.6;48;Ветер
08.06.2014 11:00;21.6;763;764.8;1.2;55;Ветер
08.06.2014 08:00;19.3;761.8;763.8;0.6;54;Ветер
08.06.2014 05:00;17.1;761.2;763.1;-0.2;71;Штиль
08.06.2014 02:00;17.1;761.3;763.3;-0.4;65;Ветер
07.06.2014 23:00;18.9;761.7;763.6;-0.1;57;Ветер
07.06.2014 20:00;22.3;761.8;763.7;-0.4;46;Ветер
07.06.2014 17:00;24;762.2;764.2;-0.8;42;Ветер
07.06.2014 14:00;24;763;764.8;-0.4;43;Ветер
07.06.2014 11:00;21.7;763.4;765.4;-0.5;50;Ветер
07.06.2014 08:00;17;763.9;765.9;0.3;70;Ветер
07.06.2014 05:00;7.4;763.6;765.7;-0.2;95;Штиль
07.06.2014 02:00;8.1;763.8;765.8;-0.1;96;Штиль
06.06.2014 23:00;9.5;763.9;766;0.3;92;Штиль
06.06.2014 20:00;16.7;763.6;765.5;0.2;56;Ветер
06.06.2014 17:00;18.6;763.4;765.4;-0.5;52;Ветер
06.06.2014 14:00;15.6;763.9;765.8;0.5;74;Ветер
06.06.2014 11:00;14.3;763.4;765.4;1.1;92;Ветер
06.06.2014 08:00;14.7;762.3;764.2;0.8;93;Ветер
06.06.2014 05:00;14.8;761.5;763.5;0.9;89;Ветер
06.06.2014 02:00;16;760.6;762.5;0.8;77;Ветер
05.06.2014 23:00;15.4;759.8;761.7;0.8;86;Штиль
05.06.2014 20:00;22.2;759;760.9;0.3;57;Ветер
05.06.2014 17:00;23.4;758.7;760.6;0;52;Ветер
05.06.2014 14:00;22.5;758.7;760.6;0.3;57;Ветер
05.06.2014 11:00;19.5;758.4;760.3;0.4;71;Ветер
05.06.2014 08:00;15.5;758;760;0.4;89;Ветер
05.06.2014 05:00;12.4;757.6;759.5;0.5;97;Ветер
05.06.2014 02:00;13.5;757.1;759.1;0.3;97;Штиль
04.06.2014 23:00;14.9;756.8;758.8;-0.8;94;Штиль
04.06.2014 20:00;16.4;757.6;759.6;-0.6;91;Штиль
04.06.2014 17:00;17.4;758.2;760.2;-0.8;83;Ветер
04.06.2014 14:00;18.4;759;760.9;-0.4;72;Ветер
04.06.2014 11:00;17.9;759.4;761.3;-0.1;76;Ветер
04.06.2014 08:00;15.5;759.5;761.5;0.8;91;Ветер
04.06.2014 05:00;15;758.7;761.1;-0.3;93;Ветер
04.06.2014 02:00;15.3;759;760.9;-0.2;93;Ветер
03.06.2014 23:00;15.2;759.2;761.2;0.4;93;Ветер
03.06.2014 20:00;17.4;758.8;760.8;0.2;84;Ветер
03.06.2014 17:00;19.1;758.6;760.6;0.4;75;Ветер
03.06.2014 14:00;18;758.2;760.2;0.7;80;Ветер
03.06.2014 11:00;16.4;757.5;759.4;0.5;90;Ветер
03.06.2014 08:00;13.8;757;759;0.3;96;Ветер
03.06.2014 05:00;13.2;756.7;758.7;-1;93;Ветер
03.06.2014 02:00;13.3;757.7;759.7;-0.5;93;Ветер
02.06.2014 23:00;12.9;758.2;760.2;-0.3;92;Ветер
02.06.2014 20:00;14.1;758.5;760.4;-0.3;81;Ветер
02.06.2014 17:00;14.5;758.8;760.8;-0.3;77;Ветер
02.06.2014 14:00;14.6;759.1;760.9;-0.4;74;Ветер
02.06.2014 11:00;12.8;759.5;761.5;-0.3;79;Ветер
02.06.2014 08:00;11.4;759.8;761.8;0;86;Ветер
02.06.2014 05:00;11;759.8;761.8;-0.2;84;Ветер
02.06.2014 02:00;10.5;760;761.9;-0.2;88;Ветер
01.06.2014 23:00;10.7;760.2;762.1;-0.2;88;Ветер
01.06.2014 20:00;12.8;760.4;762.4;-0.4;72;Ветер
01.06.2014 17:00;15.8;760.8;762.7;-0.3;58;Ветер
01.06.2014 14:00;16.4;761.1;763;-0.1;60;Ветер
01.06.2014 11:00;14.2;761.2;763.2;-0.1;70;Ветер
01.06.2014 08:00;11.7;761.3;763.3;0;80;Ветер
01.06.2014 05:00;8.9;761.3;763.3;-0.1;94;Ветер
01.06.2014 02:00;9.1;761.4;763.4;-0.2;94;Ветер
31.05.2014 23:00;9.3;761.6;763.6;0.9;95;Ветер
31.05.2014 20:00;14;760.7;762.7;0.2;66;Ветер
31.05.2014 17:00;18.3;760.5;762.4;0.3;50;Ветер
31.05.2014 14:00;18.4;760.2;762.1;0.5;51;Ветер
31.05.2014 11:00;17.9;759.7;761.7;0.4;54;Ветер
31.05.2014 08:00;15.3;759.3;761.2;0.3;65;Ветер
31.05.2014 05:00;9.5;759;760.9;-0.7;79;Ветер
31.05.2014 02:00;7;759.7;761.8;-0.6;90;Ветер
30.05.2014 23:00;10.9;760.3;762.2;0;70;Штиль
30.05.2014 20:00;13.1;760.3;762.3;0.3;60;Ветер
30.05.2014 17:00;15;760;761.9;0.3;52;Ветер
30.05.2014 14:00;16.1;759.7;761.7;0.3;56;Ветер
30.05.2014 11:00;15.7;759.4;761.4;0.2;50;Ветер
30.05.2014 08:00;11.4;759.2;761.2;0.4;68;Ветер
30.05.2014 05:00;8.7;758.8;760.8;0;89;Ветер
30.05.2014 02:00;7.7;758.8;760.8;-0.2;94;Ветер
29.05.2014 23:00;8.1;759;761;0.6;92;Ветер
29.05.2014 20:00;9.9;758.4;760.4;0.3;82;Ветер
29.05.2014 17:00;10.3;758.1;760;0.2;82;Ветер
29.05.2014 14:00;11.6;757.9;759.9;0.2;68;Ветер
29.05.2014 11:00;10.9;757.7;759.7;-0.1;68;Ветер
29.05.2014 08:00;9.1;757.8;759.7;-0.2;79;Ветер
29.05.2014 05:00;8.2;758;760;0;79;Ветер
29.05.2014 02:00;8.2;758;760;-0.9;79;Ветер
28.05.2014 23:00;9.5;758.9;760.9;0.4;79;Ветер
28.05.2014 20:00;10.3;758.5;760.4;0.2;78;Ветер
28.05.2014 17:00;11.3;758.3;760.3;-0.5;74;Ветер
28.05.2014 14:00;11;758.8;760.7;0.4;76;Ветер
28.05.2014 11:00;11.3;758.4;760.3;-0.2;69;Ветер
28.05.2014 08:00;10.4;758.6;760.6;0.4;75;Ветер
28.05.2014 05:00;11.7;758.2;760.1;-0.4;76;Ветер
28.05.2014 02:00;11.9;758.6;760.6;-0.3;76;Ветер
27.05.2014 23:00;12.9;758.9;760.9;0.8;79;Ветер
27.05.2014 20:00;13.6;758.1;760;-0.1;75;Ветер
27.05.2014 17:00;16;758.2;760.2;-1.5;71;Ветер
27.05.2014 14:00;17.7;759.7;761.7;-0.3;70;Ветер
27.05.2014 11:00;18.2;760;761.9;-0.2;72;Ветер
27.05.2014 08:00;15.9;760.2;762.1;0.4;66;Ветер
27.05.2014 05:00;15.3;759.8;761.7;-0.2;72;Ветер
27.05.2014 02:00;15.3;760;761.9;-0.6;82;Ветер
26.05.2014 23:00;16.2;760.6;762.5;-0.5;67;Ветер
26.05.2014 20:00;18.3;761.1;763;-0.2;61;Ветер
26.05.2014 17:00;22;761.3;763.2;-1.3;48;Ветер
26.05.2014 14:00;24.1;762.6;764.5;-0.5;42;Ветер
26.05.2014 11:00;23;763.1;765;-0.4;52;Ветер
26.05.2014 08:00;17.4;763.5;765.4;-0.1;74;Ветер
26.05.2014 05:00;13.9;763.6;765.6;0;82;Ветер
26.05.2014 02:00;14.1;763.6;765.6;0;79;Ветер
25.05.2014 23:00;14.7;763.6;765.5;0.4;72;Ветер
25.05.2014 20:00;17.4;763.2;765.1;0.7;65;Ветер
25.05.2014 17:00;20.4;762.5;764.4;0.1;66;Ветер
25.05.2014 14:00;22.1;762.4;764.2;1.2;77;Ветер
25.05.2014 11:00;22.6;761.2;763;0.3;60;Ветер
25.05.2014 08:00;18.9;760.9;762.8;1.1;76;Ветер
25.05.2014 05:00;12.9;759.8;761.8;0.4;94;Штиль
25.05.2014 02:00;15.4;759.4;761.4;-0.4;90;Ветер
24.05.2014 23:00;15.3;759.8;761.8;1.1;87;Ветер
24.05.2014 20:00;24.9;758.7;760.6;0.5;52;Ветер
24.05.2014 17:00;29;758.2;760;-0.6;28;Ветер
24.05.2014 14:00;29.1;758.8;760.7;-0.2;36;Ветер
24.05.2014 11:00;25.7;759;760.9;0.3;50;Ветер
24.05.2014 08:00;21.4;758.7;760.6;0.1;60;Ветер
24.05.2014 05:00;14.2;758.6;760.6;-0.5;89;Штиль
24.05.2014 02:00;14.3;759.1;761;0;90;Ветер
23.05.2014 23:00;19;759.1;761.1;0.6;73;Ветер
23.05.2014 20:00;25.9;758.5;760.4;-0.6;44;Ветер
23.05.2014 17:00;28.5;759.1;760.9;-0.6;34;Ветер
23.05.2014 14:00;28.6;759.7;761.5;-0.6;31;Ветер
23.05.2014 11:00;27;760.3;762.2;-0.5;38;Ветер
23.05.2014 08:00;21.4;760.8;762.7;0;64;Ветер
23.05.2014 05:00;14.3;760.8;762.7;-0.6;91;Ветер
23.05.2014 02:00;15.3;761.4;763.3;-0.1;85;Штиль
22.05.2014 23:00;18.2;761.5;763.4;0.6;70;Штиль
22.05.2014 20:00;25.4;760.9;762.7;-0.7;48;Ветер
22.05.2014 17:00;27.7;761.6;763.5;-1;44;Ветер
22.05.2014 14:00;27.6;762.6;764.5;-0.7;43;Ветер
22.05.2014 11:00;25.4;763.3;765.1;0.2;54;Ветер
22.05.2014 08:00;20.1;763.1;765.1;0.4;69;Ветер
22.05.2014 05:00;12.2;762.7;764.7;0;93;Штиль
22.05.2014 02:00;14.1;762.7;764.6;0.1;93;Штиль
21.05.2014 23:00;16.1;762.6;764.5;0.8;87;Штиль
21.05.2014 20:00;23.1;761.8;763.6;0;60;Ветер
21.05.2014 17:00;27.2;761.8;763.7;-0.2;45;Ветер
21.05.2014 14:00;26.7;762;763.9;0.1;42;Ветер
21.05.2014 11:00;24.1;761.9;763.8;0.5;54;Ветер
21.05.2014 08:00;18.1;761.4;763.3;0.6;81;Ветер
21.05.2014 05:00;13.5;760.8;762.7;0.4;93;Штиль
21.05.2014 02:00;14;760.4;762.4;-0.1;93;Штиль
20.05.2014 23:00;14.9;760.5;762.4;0.5;90;Штиль
20.05.2014 20:00;21.4;760;761.8;-0.1;50;Ветер
20.05.2014 17:00;23.8;760.1;762;-0.7;49;Ветер
20.05.2014 14:00;23.6;760.8;762.7;-0.1;48;Ветер
20.05.2014 11:00;23.2;760.9;762.8;0;48;Ветер
20.05.2014 08:00;18.1;760.9;762.8;0;69;Ветер
20.05.2014 05:00;10;760.9;762.8;-0.2;95;Штиль
20.05.2014 02:00;11;761.1;763;0.5;95;Штиль
19.05.2014 23:00;13.1;760.6;762.6;0.6;90;Штиль
19.05.2014 20:00;21;760;761.8;0.1;51;Ветер
19.05.2014 17:00;23.2;759.9;761.8;0.2;40;Ветер
19.05.2014 14:00;22.6;759.7;761.6;-0.1;64;Ветер
19.05.2014 11:00;21.6;759.8;761.7;0.7;59;Ветер
19.05.2014 08:00;18.5;759.1;761;-0.9;71;Ветер
19.05.2014 05:00;11.9;760;761.9;-0.6;95;Штиль
19.05.2014 02:00;12.3;760.6;762.5;0;95;Ветер
18.05.2014 23:00;14.3;760.6;762.5;0.9;90;Штиль
18.05.2014 20:00;20.9;759.7;761.6;0.8;59;Ветер
18.05.2014 17:00;23.1;758.9;760.8;0.2;53;Ветер
18.05.2014 14:00;21.9;758.7;760.6;0.7;62;Ветер
18.05.2014 11:00;19.3;758;760;0.4;75;Ветер
18.05.2014 08:00;15.3;757.6;759.5;-0.2;88;Штиль
18.05.2014 05:00;14.6;757.8;759.7;-0.1;93;Ветер
18.05.2014 02:00;16.1;757.9;759.9;-1.2;75;Ветер
17.05.2014 23:00;17.6;759.1;760.9;0.1;69;Ветер
17.05.2014 20:00;20.9;759;760.7;-0.6;55;Ветер
17.05.2014 17:00;22.5;759.6;761.5;-1;53;Ветер
17.05.2014 14:00;19.9;760.6;762.4;-1.3;60;Ветер
17.05.2014 11:00;16.6;761.9;763.8;-1.1;66;Ветер
17.05.2014 08:00;12.7;763;764.9;-0.5;75;Ветер
17.05.2014 05:00;11.5;763.5;765.5;-0.9;82;Ветер
17.05.2014 02:00;10.7;764.4;766.4;-1.3;68;Ветер
16.05.2014 23:00;10.1;765.7;767.7;0.3;91;Ветер
16.05.2014 20:00;11.7;765.4;767.5;-0.4;66;Ветер
16.05.2014 17:00;13.8;765.8;767.8;-0.8;56;Ветер
16.05.2014 14:00;15.5;766.6;768.5;-1.2;59;Ветер
16.05.2014 11:00;14.6;767.8;769.7;-0.9;64;Ветер
16.05.2014 08:00;11.1;768.7;770.6;-0.6;70;Ветер
16.05.2014 05:00;7.4;769.3;771.3;-0.6;66;Ветер
16.05.2014 02:00;8.3;769.9;771.9;0;59;Ветер
15.05.2014 23:00;9.3;769.9;771.9;0.4;82;Ветер
15.05.2014 20:00;10.7;769.5;771.5;0.5;61;Ветер
15.05.2014 17:00;14.2;769;771.1;-0.4;49;Ветер
15.05.2014 14:00;15.9;769.4;771.4;0.1;54;Ветер
15.05.2014 11:00;14.3;769.3;771.2;0.3;63;Ветер
15.05.2014 08:00;9.9;769;771;1.1;87;Ветер
15.05.2014 05:00;8;767.9;769.9;0.8;90;Ветер
15.05.2014 02:00;8;767.1;769.1;0.7;93;Ветер
14.05.2014 23:00;8.9;766.4;768.4;1.4;90;Ветер
14.05.2014 20:00;10.3;765;767;1.3;82;Ветер
14.05.2014 17:00;13.2;763.7;765.7;1;63;Ветер
14.05.2014 14:00;13.3;762.7;764.6;1.1;65;Ветер
14.05.2014 11:00;11;761.6;763.6;1.9;80;Ветер
14.05.2014 08:00;10.1;759.7;761.7;1.2;85;Ветер
14.05.2014 05:00;6.4;758.5;760.5;0.5;93;Ветер
14.05.2014 02:00;7.6;758;760;0.5;90;Ветер
13.05.2014 23:00;8.1;757.5;759.4;1.3;82;Ветер
13.05.2014 20:00;11;756.2;758.2;1;67;Ветер
13.05.2014 17:00;13.4;755.2;757.1;1.3;70;Ветер
13.05.2014 14:00;14.5;753.9;755.8;0.7;58;Ветер
13.05.2014 11:00;14.3;753.2;755.2;0.6;69;Ветер
13.05.2014 08:00;10.9;752.6;754.6;0.5;86;Ветер
13.05.2014 05:00;9.5;752.1;754;-0.4;89;Ветер
13.05.2014 02:00;7.7;752.5;754.4;-0.2;94;Штиль
12.05.2014 23:00;9.3;752.7;754.6;0.5;92;Штиль
12.05.2014 20:00;11.1;752.2;754.1;0;84;Ветер
12.05.2014 17:00;11.9;752.2;754.1;0.3;81;Ветер
12.05.2014 14:00;15;751.9;753.9;0.4;61;Ветер
12.05.2014 11:00;15.7;751.5;753.4;0.4;55;Ветер
12.05.2014 08:00;11.5;751.1;753.1;0.4;71;Ветер
12.05.2014 05:00;5.8;750.7;752.7;-0.4;94;Штиль
12.05.2014 02:00;6.3;751.1;753.1;0.2;94;Штиль
11.05.2014 23:00;7.3;750.9;752.9;0.8;93;Штиль
11.05.2014 20:00;12.5;750.1;752.2;0.8;72;Ветер
11.05.2014 17:00;14;749.3;751.2;1.1;72;Ветер
11.05.2014 14:00;15.5;748.2;750.1;0.2;68;Ветер
11.05.2014 11:00;10.7;748;750;-1.2;94;Ветер
11.05.2014 08:00;10.3;749.2;751.2;-1.5;86;Ветер
11.05.2014 05:00;7.7;750.7;752.6;-1.6;94;Ветер
11.05.2014 02:00;9;752.3;754.3;-1.2;89;Штиль
10.05.2014 23:00;9.3;753.5;755.5;-0.7;83;Штиль
10.05.2014 20:00;11.3;754.2;756.1;0;65;Ветер
10.05.2014 17:00;14.4;754.2;756.1;-0.3;60;Ветер
10.05.2014 14:00;14.7;754.5;756.4;-0.3;60;Ветер
10.05.2014 11:00;14.9;754.8;756.7;0.3;67;Ветер
10.05.2014 08:00;11.8;754.5;756.4;0.8;84;Ветер
10.05.2014 05:00;10.9;753.7;755.6;0;94;Ветер
10.05.2014 02:00;9.6;753.7;755.7;-0.5;98;Штиль
09.05.2014 23:00;11.9;754.2;756.1;0.2;95;Штиль
09.05.2014 20:00;13.9;754;756;0;94;Ветер
09.05.2014 17:00;14.8;754;756;-0.3;90;Ветер
09.05.2014 14:00;13.4;754.3;756.3;0;90;Ветер
09.05.2014 11:00;12.1;754.3;756.3;-0.6;94;Ветер
09.05.2014 08:00;10.5;754.9;756.9;-0.4;95;Ветер
09.05.2014 05:00;9.1;755.3;757.3;-1;92;Ветер
09.05.2014 02:00;7.8;756.3;758.3;-0.4;96;Штиль
08.05.2014 23:00;10.1;756.7;758.6;-0.1;90;Ветер
08.05.2014 20:00;11.6;756.8;758.8;-0.2;88;Ветер
08.05.2014 17:00;11.4;757;759;0.2;89;Ветер
08.05.2014 14:00;15.9;756.8;758.7;0;55;Ветер
08.05.2014 11:00;15.9;756.8;758.7;0.2;55;Ветер
08.05.2014 08:00;11.4;756.6;758.5;1.1;91;Ветер
08.05.2014 05:00;8.4;755.5;757.5;0.3;93;Ветер
08.05.2014 02:00;9;755.2;757.2;0.5;94;Штиль
07.05.2014 23:00;10.6;754.7;756.7;0.7;94;Ветер
